name,album,track_number,acousticness,danceability,energy,liveness,loudness,tempo,valence,popularity,duration,taylors_version,performed_live,not_first_release,low_instrumentalness,medium_instrumentalness,spoken_section,Midnights,Lover,reputation,Red (Taylor's Version),folklore,Speak Now (Taylor's Version),Fearless (Taylor's Version),Live From Clear Channel Stripped 2008,Speak Now,Fearless,1989,Taylor Swift,1989 (Taylor's Version),Red,evermore,Speak Now World Tour Live,reputation Stadium Tour Surprise Song Playlist
august,folklore,3.0403220100313733,-0.5514677017208136,0.22018348623853212,0.6201923076923077,-5.249560719893209,0.47768016570244987,0.15246305593625947,0.42248233215547704,0.52,0.33725199283466706,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
this is me trying,folklore,3.2865561462399002,-1.0134930703549454,0.40978593272171254,0.4326923076923077,-3.5938734277297315,0.4337547318048711,0.4813557637000163,0.4092314487632509,0.5,0.21113382524213203,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
illicit affairs,folklore,3.515456451645638,-0.14583468105615444,0.43730886850152906,0.22355769230769232,-4.661033879151223,0.3816155988857939,0.3655917796351396,0.44456713780918733,0.51,0.20318136258359715,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
invisible string,folklore,3.7298094704994864,-0.1491952012658645,0.6238532110091743,0.4098557692307693,-4.768727314740275,0.3415470323548318,0.10906043842892751,0.4600265017667845,0.5,0.32018808055525677,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
mad woman,folklore,3.9317461882290177,-0.3814830331750287,0.5351681957186544,0.6995192307692307,-4.3958663391846535,0.4923934004713949,0.5240766647019975,0.45671378091872794,0.48,0.29071507985495676,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
epiphany,folklore,4.122937206008276,-0.3067106303128408,0.11314984709480123,0.1634615384615385,-5.551014111897506,0.1593457610170702,0.18346695450252454,0.0724381625441696,0.47,0.38977637591949765,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
betty,folklore,4.304719440836713,-0.4964858658570632,0.5382262996941896,0.31009615384615385,-5.003649048330876,0.510177844439683,0.1977616974740983,0.4843197879858657,0.49,0.39878778269183224,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
peace,folklore,4.478181504542924,-0.08680388797849768,0.6131498470948012,0.19951923076923075,-5.349351934527083,0.2164845368187987,0.5821219846471761,0.32089222614840995,0.47,0.2845501752637451,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
hoax,folklore,4.6442230681944086,-0.03650002997085615,0.662079510703364,0.07211538461538462,-3.8692314789892004,0.06428112277694453,0.3603368815730608,0.4048144876325089,0.47,0.2581992664782841,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
the lakes - bonus track,folklore,4.80359725341891,-0.16840744001388608,0.10703363914373089,0.16826923076923078,-5.174995314853363,0.31269195057495897,0.7942707408696146,0.2546378091872792,0.48,0.2426699737434713,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
the 1 - the long pond studio sessions,folklore,0.0,-0.1061816075129503,0.7110091743119266,0.15865384615384617,-4.881455322472328,0.3699021498464396,0.5091996222154366,0.13096289752650178,0.58,0.2579217891436521,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
cardigan - the long pond studio sessions,folklore,0.7829994753508476,-0.12585497222763192,0.23241590214067281,0.13942307692307696,-4.696394981338159,0.4432540532819084,0.13052740713387917,0.2314487632508834,0.58,0.27828334022307677,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
the last great american dynasty - the long pond studio sessions,folklore,1.335679380127453,-0.28652095938527483,0.6070336391437309,0.6009615384615384,-7.573536070806182,0.29962145561031356,0.5670390069662905,0.6367049469964665,0.55,0.2814280833489061,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
exile (feat. Bon Iver) - the long pond studio sessions,folklore,1.7774125794343936,-0.16159347080133568,0.17737003058103973,0.2247596153846154,-4.558019446678068,0.40104278265838156,0.5955006710646849,0.07795936395759717,0.57,0.37117784409549,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
my tears ricochet - the long pond studio sessions,folklore,2.1515327684960113,-0.05513742401049718,0.44036697247706424,0.06490384615384615,-7.199472371857508,0.25498178701521323,0.4325349202178652,0.1442137809187279,0.59,0.40002038608989143,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
mirrorball - the long pond studio sessions,folklore,2.479318719827706,-0.24106013879150442,0.40672782874617736,0.32211538461538464,-4.334096849697363,0.5339618598671524,0.2975124448768294,0.07906360424028269,0.57,0.29091705315295424,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
seven - the long pond studio sessions,folklore,2.772997332782901,-0.0889426876972577,0.6896024464831804,0.3978365384615385,-4.959597190847647,0.31569173630454966,0.19078120450785035,0.35954063604240283,0.55,0.23733372595432387,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
august - the long pond studio sessions,folklore,3.0403220100313733,-0.6375585279194087,0.4755351681957187,0.655048076923077,-0.2517113862895007,0.4963216913077637,0.1553745535111951,0.5605123674911662,0.57,0.3336277990762082,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
this is me trying - the long pond studio sessions,folklore,3.2865561462399002,-0.0740446337956064,0.29357798165137616,0.2572115384615385,-5.551014111897506,0.3070494964645382,0.0,0.13206713780918727,0.58,0.23791321943549412,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
illicit affairs - the long pond studio sessions,folklore,3.515456451645638,-0.12255510057527731,0.37614678899082565,0.140625,-4.491782465870124,0.402542675523177,0.35223439685842306,0.43904593639575973,0.57,0.18964160121410495,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
invisible string - the long pond studio sessions,folklore,3.7298094704994864,-0.05931539054875789,0.5305810397553516,0.1971153846153846,-4.591858210388278,0.3834011856295979,0.10893971779777167,0.3462897526501767,0.55,0.3286426450574114,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
mad woman - the long pond studio sessions,folklore,3.9317461882290177,-0.11816841910671066,0.6422018348623854,0.41706730769230776,-4.626192388265337,0.38904363974001865,0.5236221870317637,0.3407685512367491,0.54,0.29272915003218364,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
epiphany - the long pond studio sessions,folklore,4.122937206008276,-0.08680388797849768,0.42966360856269115,0.09855769230769233,-6.681648394367931,0.20755660309977864,0.1830195780458881,0.08348056537102475,0.53,0.361715300704264,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
betty - the long pond studio sessions,folklore,4.304719440836713,-0.16954666447007613,0.45107033639143734,0.23798076923076925,-4.303835908695964,0.45782444111134923,0.19587277465718897,0.5306978798586574,0.55,0.39033133058876174,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
peace - the long pond studio sessions,folklore,4.478181504542924,-0.07193022495522576,0.5749235474006116,0.27163461538461536,-6.308137001301197,0.31697735876008865,0.5808792722676304,0.5251766784452297,0.54,0.24750223208808306,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
hoax - the long pond studio sessions,folklore,4.6442230681944086,-0.038557804284775454,0.6712538226299695,0.044471153846153855,-2.9927455257410505,0.20191414898935792,0.3602800718642815,0.4920494699646643,0.55,0.2615214440902048,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
the lakes - the long pond studio sessions,folklore,4.80359725341891,-0.2242833212573024,0.555045871559633,0.12379807692307694,-5.448276825913778,0.2959074351832013,0.15443009210274034,0.08237632508833923,0.57,0.2198677546798346,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
the 1,folklore,0.0,-0.27779114097749386,0.8211009174311927,0.2920673076923077,-4.661033879151223,0.6405256767373759,0.5099026423615795,0.13869257950530034,0.71,0.2397007775028173,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
cardigan,folklore,0.7829994753508476,-0.5961322828352374,0.5642201834862385,0.5552884615384616,-2.071270465748726,0.5241054210413543,0.4399059799319702,0.5483657243816256,0.71,0.29504523635594876,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
the last great american dynasty,folklore,1.335679380127453,-0.6701017739568783,0.6804281345565748,0.6430288461538463,-4.73228840986601,0.5251053496178845,0.5673443591509789,0.732773851590106,0.7,0.2788873725161532,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
exile (feat. Bon Iver),folklore,1.7774125794343936,-0.26419638016566976,0.10244648318042814,0.3076923076923077,-4.591858210388278,0.5318191557745875,0.05568061581724321,0.13537985865724383,0.71,0.38202588655896025,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
my tears ricochet,folklore,2.1515327684960113,-0.20069981954334828,0.32568807339449546,0.17668269230769235,-6.689010761197079,0.37475894578958646,0.4392100609994248,0.08237632508833923,0.71,0.32587542211475484,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
mirrorball,folklore,2.479318719827706,-0.36002393294267976,0.4678899082568808,0.359375,-7.295837486969532,0.4175416041711307,0.29853501963485557,0.3418727915194346,0.69,0.23730918714241767,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
seven,folklore,2.772997332782901,-0.11707408409384086,0.5489296636085627,0.4519230769230769,-5.381917559840897,0.3640454253267624,0.19072439479907116,0.3716872791519435,0.69,0.23718271788105477,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
august,folklore,3.0403220100313733,-0.5514677017208136,0.22018348623853212,0.6201923076923077,-5.249560719893209,0.47768016570244987,0.15246305593625947,0.42248233215547704,0.7,0.33725199283466706,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
this is me trying,folklore,3.2865561462399002,-1.0134930703549454,0.40978593272171254,0.4326923076923077,-3.5938734277297315,0.4337547318048711,0.4813557637000163,0.4092314487632509,0.69,0.21113382524213203,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
